origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2021,2,23,2,NA,NA,NA,260,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-23T07:00:00Z
JFK,2021,2,23,3,NA,NA,NA,270,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-23T08:00:00Z
JFK,2021,2,23,4,NA,NA,NA,260,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-23T09:00:00Z
JFK,2021,2,23,5,NA,NA,NA,270,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-23T10:00:00Z
JFK,2021,2,23,6,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,9,2021-02-23T11:00:00Z
JFK,2021,2,23,7,NA,NA,NA,250,16.11092,18.5401245176,NA,NA,8,2021-02-23T12:00:00Z
JFK,2021,2,23,8,NA,NA,NA,280,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-23T13:00:00Z
JFK,2021,2,23,9,NA,NA,NA,280,16.11092,18.5401245176,NA,NA,10,2021-02-23T14:00:00Z
JFK,2021,2,23,10,NA,NA,NA,270,11.5078,13.242946083999998,NA,NA,10,2021-02-23T15:00:00Z
JFK,2021,2,23,11,NA,NA,NA,240,14.960139999999999,17.215829909199996,NA,NA,7,2021-02-23T16:00:00Z
JFK,2021,2,23,12,NA,NA,NA,250,8.05546,9.2700622588,NA,NA,6,2021-02-23T17:00:00Z
JFK,2021,2,23,13,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,5,2021-02-23T18:00:00Z
JFK,2021,2,23,14,NA,NA,NA,220,10.357019999999999,11.918651475599997,NA,NA,7,2021-02-23T19:00:00Z
JFK,2021,2,23,15,NA,NA,NA,210,10.357019999999999,11.918651475599997,NA,NA,9,2021-02-23T20:00:00Z
JFK,2021,2,23,16,NA,NA,NA,220,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-23T21:00:00Z
JFK,2021,2,23,17,NA,NA,NA,240,11.5078,13.242946083999998,NA,NA,9,2021-02-23T22:00:00Z
JFK,2021,2,23,18,NA,NA,NA,250,16.11092,18.5401245176,NA,NA,10,2021-02-23T23:00:00Z
JFK,2021,2,23,19,NA,NA,NA,230,9.20624,10.594356867199998,NA,NA,10,2021-02-24T00:00:00Z
JFK,2021,2,23,20,NA,NA,NA,230,5.7539,6.621473041999999,NA,NA,10,2021-02-24T01:00:00Z
JFK,2021,2,23,21,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,10,2021-02-24T02:00:00Z
JFK,2021,2,23,22,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,10,2021-02-24T03:00:00Z
JFK,2021,2,23,23,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-24T04:00:00Z
JFK,2021,2,24,0,NA,NA,NA,280,11.5078,13.242946083999998,NA,NA,10,2021-02-24T05:00:00Z
JFK,2021,2,24,1,NA,NA,NA,280,14.960139999999999,17.215829909199996,NA,NA,10,2021-02-24T06:00:00Z
JFK,2021,2,24,2,NA,NA,NA,290,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-24T07:00:00Z
JFK,2021,2,24,3,NA,NA,NA,300,19.56326,22.5130083428,NA,NA,10,2021-02-24T08:00:00Z
JFK,2021,2,24,4,NA,NA,NA,290,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-24T09:00:00Z
JFK,2021,2,24,5,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-24T10:00:00Z
JFK,2021,2,24,6,NA,NA,NA,290,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-24T11:00:00Z
JFK,2021,2,24,7,NA,NA,NA,270,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-24T12:00:00Z
JFK,2021,2,24,8,NA,NA,NA,210,5.7539,6.621473041999999,NA,NA,10,2021-02-24T13:00:00Z
JFK,2021,2,24,9,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,10,2021-02-24T14:00:00Z
JFK,2021,2,24,10,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,10,2021-02-24T15:00:00Z
JFK,2021,2,24,11,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,10,2021-02-24T16:00:00Z
JFK,2021,2,24,12,NA,NA,NA,250,9.20624,10.594356867199998,NA,NA,10,2021-02-24T17:00:00Z
JFK,2021,2,24,13,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,10,2021-02-24T18:00:00Z
JFK,2021,2,24,14,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,10,2021-02-24T19:00:00Z
JFK,2021,2,24,15,NA,NA,NA,190,9.20624,10.594356867199998,NA,NA,10,2021-02-24T20:00:00Z
JFK,2021,2,24,16,NA,NA,NA,210,9.20624,10.594356867199998,NA,NA,10,2021-02-24T21:00:00Z
JFK,2021,2,24,17,NA,NA,NA,220,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-24T22:00:00Z
JFK,2021,2,24,18,NA,NA,NA,190,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-24T23:00:00Z
JFK,2021,2,24,19,NA,NA,NA,190,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-25T00:00:00Z
JFK,2021,2,24,20,NA,NA,NA,180,24.166379999999997,27.810186776399995,NA,NA,10,2021-02-25T01:00:00Z
JFK,2021,2,24,21,NA,NA,NA,190,26.46794,30.458775993199996,NA,NA,10,2021-02-25T02:00:00Z
JFK,2021,2,24,22,NA,NA,NA,180,27.618719999999996,31.78307060159999,NA,NA,10,2021-02-25T03:00:00Z
JFK,2021,2,24,23,NA,NA,NA,180,21.864819999999998,25.161597559599997,NA,NA,10,2021-02-25T04:00:00Z
JFK,2021,2,25,0,NA,NA,NA,190,20.714039999999997,23.837302951199995,NA,NA,10,2021-02-25T05:00:00Z
JFK,2021,2,25,1,NA,NA,NA,190,16.11092,18.5401245176,NA,NA,10,2021-02-25T06:00:00Z
JFK,2021,2,25,2,NA,NA,NA,200,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-25T07:00:00Z
JFK,2021,2,25,3,NA,NA,NA,200,9.20624,10.594356867199998,NA,NA,10,2021-02-25T08:00:00Z
JFK,2021,2,25,4,NA,NA,NA,250,9.20624,10.594356867199998,NA,NA,10,2021-02-25T09:00:00Z
JFK,2021,2,25,5,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-25T10:00:00Z
JFK,2021,2,25,6,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-25T11:00:00Z
JFK,2021,2,25,7,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-25T12:00:00Z
JFK,2021,2,25,8,NA,NA,NA,280,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-25T13:00:00Z
JFK,2021,2,25,9,NA,NA,NA,300,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-25T14:00:00Z
JFK,2021,2,25,10,NA,NA,NA,310,23.0156,26.485892167999996,NA,NA,10,2021-02-25T15:00:00Z
JFK,2021,2,25,11,NA,NA,NA,320,24.166379999999997,27.810186776399995,NA,NA,10,2021-02-25T16:00:00Z
JFK,2021,2,25,12,NA,NA,NA,320,21.864819999999998,25.161597559599997,NA,NA,10,2021-02-25T17:00:00Z
JFK,2021,2,25,13,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-02-25T18:00:00Z
JFK,2021,2,25,14,NA,NA,NA,310,25.317159999999998,29.134481384799994,NA,NA,10,2021-02-25T19:00:00Z
JFK,2021,2,25,15,NA,NA,NA,330,19.56326,22.5130083428,NA,NA,10,2021-02-25T20:00:00Z
JFK,2021,2,25,16,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-02-25T21:00:00Z
JFK,2021,2,25,17,NA,NA,NA,290,19.56326,22.5130083428,NA,NA,10,2021-02-25T22:00:00Z
JFK,2021,2,25,18,NA,NA,NA,290,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-25T23:00:00Z
JFK,2021,2,25,19,NA,NA,NA,300,16.11092,18.5401245176,NA,NA,10,2021-02-26T00:00:00Z
JFK,2021,2,25,20,NA,NA,NA,280,18.41248,21.188713734399997,NA,NA,10,2021-02-26T01:00:00Z
JFK,2021,2,25,21,NA,NA,NA,290,16.11092,18.5401245176,NA,NA,10,2021-02-26T02:00:00Z
JFK,2021,2,25,22,NA,NA,NA,300,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-26T03:00:00Z
JFK,2021,2,25,23,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-26T04:00:00Z
JFK,2021,2,26,0,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-26T05:00:00Z
JFK,2021,2,26,1,NA,NA,NA,300,9.20624,10.594356867199998,NA,NA,10,2021-02-26T06:00:00Z
JFK,2021,2,26,2,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2021-02-26T07:00:00Z
JFK,2021,2,26,3,NA,NA,NA,340,5.7539,6.621473041999999,NA,NA,10,2021-02-26T08:00:00Z
JFK,2021,2,26,4,NA,NA,NA,0,0,0,NA,NA,10,2021-02-26T09:00:00Z
JFK,2021,2,26,5,NA,NA,NA,0,0,0,NA,NA,10,2021-02-26T10:00:00Z
JFK,2021,2,26,6,NA,NA,NA,360,5.7539,6.621473041999999,NA,NA,10,2021-02-26T11:00:00Z
JFK,2021,2,26,7,NA,NA,NA,330,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-26T12:00:00Z
JFK,2021,2,26,8,NA,NA,NA,350,14.960139999999999,17.215829909199996,NA,NA,10,2021-02-26T13:00:00Z
JFK,2021,2,26,9,NA,NA,NA,340,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-26T14:00:00Z
JFK,2021,2,26,10,NA,NA,NA,350,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-26T15:00:00Z
JFK,2021,2,26,11,NA,NA,NA,340,9.20624,10.594356867199998,NA,NA,10,2021-02-26T16:00:00Z
JFK,2021,2,26,12,NA,NA,NA,350,2.30156,2.6485892167999996,NA,NA,10,2021-02-26T17:00:00Z
JFK,2021,2,26,13,NA,NA,NA,320,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-26T18:00:00Z
JFK,2021,2,26,14,NA,NA,NA,330,4.60312,5.297178433599999,NA,NA,10,2021-02-26T19:00:00Z
JFK,2021,2,26,15,NA,NA,NA,330,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-26T20:00:00Z
JFK,2021,2,26,16,NA,NA,NA,340,4.60312,5.297178433599999,NA,NA,10,2021-02-26T21:00:00Z
JFK,2021,2,26,17,NA,NA,NA,210,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-26T22:00:00Z
JFK,2021,2,26,18,NA,NA,NA,190,11.5078,13.242946083999998,NA,NA,10,2021-02-26T23:00:00Z
JFK,2021,2,26,19,NA,NA,NA,170,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-27T00:00:00Z
JFK,2021,2,26,20,NA,NA,NA,180,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-27T01:00:00Z
JFK,2021,2,26,21,NA,NA,NA,150,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-27T02:00:00Z
JFK,2021,2,26,22,NA,NA,NA,150,9.20624,10.594356867199998,NA,NA,10,2021-02-27T03:00:00Z
JFK,2021,2,26,23,NA,NA,NA,160,9.20624,10.594356867199998,NA,NA,10,2021-02-27T04:00:00Z
JFK,2021,2,27,0,NA,NA,NA,150,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-27T05:00:00Z
JFK,2021,2,27,1,NA,NA,NA,160,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-27T06:00:00Z
JFK,2021,2,27,2,NA,NA,NA,160,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-27T07:00:00Z
JFK,2021,2,27,3,NA,NA,NA,150,11.5078,13.242946083999998,NA,NA,10,2021-02-27T08:00:00Z
JFK,2021,2,27,4,NA,NA,NA,140,11.5078,13.242946083999998,NA,NA,10,2021-02-27T09:00:00Z
JFK,2021,2,27,5,NA,NA,NA,140,8.05546,9.2700622588,NA,NA,10,2021-02-27T10:00:00Z
JFK,2021,2,27,6,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,10,2021-02-27T11:00:00Z
JFK,2021,2,27,7,NA,NA,NA,120,4.60312,5.297178433599999,NA,NA,10,2021-02-27T12:00:00Z
JFK,2021,2,27,8,NA,NA,NA,100,5.7539,6.621473041999999,NA,NA,10,2021-02-27T13:00:00Z
JFK,2021,2,27,9,NA,NA,NA,90,5.7539,6.621473041999999,NA,NA,10,2021-02-27T14:00:00Z
JFK,2021,2,27,10,NA,NA,NA,100,9.20624,10.594356867199998,NA,NA,8,2021-02-27T15:00:00Z
JFK,2021,2,27,11,NA,NA,NA,100,10.357019999999999,11.918651475599997,NA,NA,10,2021-02-27T16:00:00Z
JFK,2021,2,27,12,NA,NA,NA,90,8.05546,9.2700622588,0.01,NA,10,2021-02-27T17:00:00Z
JFK,2021,2,27,13,NA,NA,NA,90,12.658579999999999,14.567240692399997,0.01,NA,5,2021-02-27T18:00:00Z
JFK,2021,2,27,14,NA,NA,NA,100,12.658579999999999,14.567240692399997,NA,NA,5,2021-02-27T19:00:00Z
JFK,2021,2,27,15,NA,NA,NA,100,12.658579999999999,14.567240692399997,0.02,NA,3,2021-02-27T20:00:00Z
JFK,2021,2,27,16,NA,NA,NA,NA,16.11092,18.5401245176,0.01,NA,2.5,2021-02-27T21:00:00Z
JFK,2021,2,27,17,NA,NA,NA,210,11.5078,13.242946083999998,NA,NA,1.75,2021-02-27T22:00:00Z
JFK,2021,2,27,18,NA,NA,NA,190,16.11092,18.5401245176,NA,NA,0.5,2021-02-27T23:00:00Z
JFK,2021,2,27,19,NA,NA,NA,210,11.5078,13.242946083999998,NA,NA,0.5,2021-02-28T00:00:00Z
JFK,2021,2,27,20,NA,NA,NA,270,16.11092,18.5401245176,NA,NA,10,2021-02-28T01:00:00Z
JFK,2021,2,27,21,NA,NA,NA,270,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-28T02:00:00Z
JFK,2021,2,27,22,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-28T03:00:00Z
JFK,2021,2,27,23,NA,NA,NA,270,17.261699999999998,19.864419125999994,NA,NA,10,2021-02-28T04:00:00Z
JFK,2021,2,28,0,NA,NA,NA,270,16.11092,18.5401245176,NA,NA,10,2021-02-28T05:00:00Z
JFK,2021,2,28,1,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-28T06:00:00Z
JFK,2021,2,28,2,NA,NA,NA,270,11.5078,13.242946083999998,NA,NA,10,2021-02-28T07:00:00Z
JFK,2021,2,28,3,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,10,2021-02-28T08:00:00Z
JFK,2021,2,28,4,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,10,2021-02-28T09:00:00Z
JFK,2021,2,28,5,NA,NA,NA,280,5.7539,6.621473041999999,NA,NA,10,2021-02-28T10:00:00Z
JFK,2021,2,28,6,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,10,2021-02-28T11:00:00Z
JFK,2021,2,28,7,NA,NA,NA,270,4.60312,5.297178433599999,NA,NA,10,2021-02-28T12:00:00Z
JFK,2021,2,28,8,NA,NA,NA,200,2.30156,2.6485892167999996,NA,NA,10,2021-02-28T13:00:00Z
JFK,2021,2,28,9,NA,NA,NA,0,0,0,NA,NA,9,2021-02-28T14:00:00Z
JFK,2021,2,28,10,NA,NA,NA,0,0,0,NA,NA,8,2021-02-28T15:00:00Z
JFK,2021,2,28,11,NA,NA,NA,0,0,0,NA,NA,10,2021-02-28T16:00:00Z
JFK,2021,2,28,12,NA,NA,NA,70,5.7539,6.621473041999999,NA,NA,10,2021-02-28T17:00:00Z
JFK,2021,2,28,13,NA,NA,NA,30,5.7539,6.621473041999999,NA,NA,10,2021-02-28T18:00:00Z
JFK,2021,2,28,14,NA,NA,NA,40,9.20624,10.594356867199998,NA,NA,10,2021-02-28T19:00:00Z
JFK,2021,2,28,15,NA,NA,NA,40,12.658579999999999,14.567240692399997,NA,NA,10,2021-02-28T20:00:00Z
JFK,2021,2,28,16,NA,NA,NA,40,8.05546,9.2700622588,NA,NA,10,2021-02-28T21:00:00Z
JFK,2021,2,28,17,NA,NA,NA,60,11.5078,13.242946083999998,NA,NA,10,2021-02-28T22:00:00Z
JFK,2021,2,28,18,NA,NA,NA,80,5.7539,6.621473041999999,NA,NA,10,2021-02-28T23:00:00Z
JFK,2021,2,28,19,NA,NA,NA,100,11.5078,13.242946083999998,NA,NA,10,2021-03-01T00:00:00Z
JFK,2021,2,28,20,NA,NA,NA,110,12.658579999999999,14.567240692399997,0.01,NA,8,2021-03-01T01:00:00Z
JFK,2021,2,28,21,NA,NA,NA,100,11.5078,13.242946083999998,0.01,NA,7,2021-03-01T02:00:00Z
JFK,2021,2,28,22,NA,NA,NA,110,11.5078,13.242946083999998,0.01,NA,7,2021-03-01T03:00:00Z
JFK,2021,2,28,23,NA,NA,NA,90,11.5078,13.242946083999998,NA,NA,10,2021-03-01T04:00:00Z
JFK,2021,3,1,0,NA,NA,NA,90,12.658579999999999,14.567240692399997,NA,NA,8,2021-03-01T05:00:00Z
JFK,2021,3,1,1,NA,NA,NA,90,10.357019999999999,11.918651475599997,0.01,NA,4,2021-03-01T06:00:00Z
JFK,2021,3,1,2,NA,NA,NA,110,12.658579999999999,14.567240692399997,NA,NA,4,2021-03-01T07:00:00Z
JFK,2021,3,1,3,NA,NA,NA,80,9.20624,10.594356867199998,NA,NA,3.5,2021-03-01T08:00:00Z
JFK,2021,3,1,4,NA,NA,NA,50,9.20624,10.594356867199998,NA,NA,2.5,2021-03-01T09:00:00Z
JFK,2021,3,1,5,NA,NA,NA,40,8.05546,9.2700622588,NA,NA,4,2021-03-01T10:00:00Z
JFK,2021,3,1,6,NA,NA,NA,100,8.05546,9.2700622588,NA,NA,2.5,2021-03-01T11:00:00Z
JFK,2021,3,1,7,NA,NA,NA,0,0,0,0.01,NA,3,2021-03-01T12:00:00Z
JFK,2021,3,1,8,NA,NA,NA,360,5.7539,6.621473041999999,0.01,NA,4,2021-03-01T13:00:00Z
JFK,2021,3,1,9,NA,NA,NA,330,5.7539,6.621473041999999,NA,NA,4,2021-03-01T14:00:00Z
JFK,2021,3,1,10,NA,NA,NA,320,5.7539,6.621473041999999,0.01,NA,7,2021-03-01T15:00:00Z
JFK,2021,3,1,11,NA,NA,NA,310,5.7539,6.621473041999999,NA,NA,8,2021-03-01T16:00:00Z
JFK,2021,3,1,12,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,5,2021-03-01T17:00:00Z
JFK,2021,3,1,13,NA,NA,NA,210,4.60312,5.297178433599999,NA,NA,6,2021-03-01T18:00:00Z
JFK,2021,3,1,14,NA,NA,NA,230,10.357019999999999,11.918651475599997,NA,NA,3,2021-03-01T19:00:00Z
JFK,2021,3,1,15,NA,NA,NA,230,9.20624,10.594356867199998,NA,NA,4,2021-03-01T20:00:00Z
JFK,2021,3,1,16,NA,NA,NA,270,14.960139999999999,17.215829909199996,NA,NA,9,2021-03-01T21:00:00Z
JFK,2021,3,1,17,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,8,2021-03-01T22:00:00Z
JFK,2021,3,1,18,NA,NA,NA,260,11.5078,13.242946083999998,NA,NA,10,2021-03-01T23:00:00Z
JFK,2021,3,1,19,NA,NA,NA,290,16.11092,18.5401245176,NA,NA,10,2021-03-02T00:00:00Z
JFK,2021,3,1,20,NA,NA,NA,300,24.166379999999997,27.810186776399995,NA,NA,10,2021-03-02T01:00:00Z
JFK,2021,3,1,21,NA,NA,NA,300,18.41248,21.188713734399997,NA,NA,10,2021-03-02T02:00:00Z
JFK,2021,3,1,22,NA,NA,NA,310,19.56326,22.5130083428,NA,NA,10,2021-03-02T03:00:00Z
JFK,2021,3,1,23,NA,NA,NA,300,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T04:00:00Z
JFK,2021,3,2,0,NA,NA,NA,320,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T05:00:00Z
JFK,2021,3,2,1,NA,NA,NA,300,23.0156,26.485892167999996,NA,NA,10,2021-03-02T06:00:00Z
JFK,2021,3,2,2,NA,NA,NA,300,27.618719999999996,31.78307060159999,NA,NA,10,2021-03-02T07:00:00Z
JFK,2021,3,2,3,NA,NA,NA,300,26.46794,30.458775993199996,NA,NA,10,2021-03-02T08:00:00Z
JFK,2021,3,2,4,NA,NA,NA,290,31.07106,35.755954426799995,NA,NA,10,2021-03-02T09:00:00Z
JFK,2021,3,2,5,NA,NA,NA,290,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T10:00:00Z
JFK,2021,3,2,6,NA,NA,NA,300,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T11:00:00Z
JFK,2021,3,2,7,NA,NA,NA,300,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T12:00:00Z
JFK,2021,3,2,8,NA,NA,NA,300,36.82496,42.37742746879999,NA,NA,10,2021-03-02T13:00:00Z
JFK,2021,3,2,9,NA,NA,NA,300,27.618719999999996,31.78307060159999,NA,NA,10,2021-03-02T14:00:00Z
JFK,2021,3,2,10,NA,NA,NA,310,24.166379999999997,27.810186776399995,NA,NA,10,2021-03-02T15:00:00Z
JFK,2021,3,2,11,NA,NA,NA,310,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T16:00:00Z
JFK,2021,3,2,12,NA,NA,NA,300,23.0156,26.485892167999996,NA,NA,10,2021-03-02T17:00:00Z
JFK,2021,3,2,13,NA,NA,NA,310,24.166379999999997,27.810186776399995,NA,NA,10,2021-03-02T18:00:00Z
JFK,2021,3,2,14,NA,NA,NA,300,26.46794,30.458775993199996,NA,NA,10,2021-03-02T19:00:00Z
JFK,2021,3,2,15,NA,NA,NA,300,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-02T20:00:00Z
JFK,2021,3,2,16,NA,NA,NA,300,24.166379999999997,27.810186776399995,NA,NA,10,2021-03-02T21:00:00Z
JFK,2021,3,2,17,NA,NA,NA,280,23.0156,26.485892167999996,NA,NA,10,2021-03-02T22:00:00Z
JFK,2021,3,2,18,NA,NA,NA,300,24.166379999999997,27.810186776399995,NA,NA,10,2021-03-02T23:00:00Z
JFK,2021,3,2,19,NA,NA,NA,290,20.714039999999997,23.837302951199995,NA,NA,10,2021-03-03T00:00:00Z
JFK,2021,3,2,20,NA,NA,NA,290,19.56326,22.5130083428,NA,NA,10,2021-03-03T01:00:00Z
JFK,2021,3,2,21,NA,NA,NA,290,20.714039999999997,23.837302951199995,NA,NA,10,2021-03-03T02:00:00Z
JFK,2021,3,2,22,NA,NA,NA,300,25.317159999999998,29.134481384799994,NA,NA,10,2021-03-03T03:00:00Z
JFK,2021,3,2,23,NA,NA,NA,290,14.960139999999999,17.215829909199996,NA,NA,10,2021-03-03T04:00:00Z
JFK,2021,3,3,0,NA,NA,NA,300,11.5078,13.242946083999998,NA,NA,10,2021-03-03T05:00:00Z
JFK,2021,3,3,1,NA,NA,NA,310,9.20624,10.594356867199998,NA,NA,10,2021-03-03T06:00:00Z
JFK,2021,3,3,2,NA,NA,NA,270,8.05546,9.2700622588,NA,NA,10,2021-03-03T07:00:00Z
JFK,2021,3,3,3,NA,NA,NA,260,9.20624,10.594356867199998,NA,NA,10,2021-03-03T08:00:00Z
JFK,2021,3,3,4,NA,NA,NA,240,11.5078,13.242946083999998,NA,NA,10,2021-03-03T09:00:00Z
JFK,2021,3,3,5,NA,NA,NA,220,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-03T10:00:00Z
JFK,2021,3,3,6,NA,NA,NA,240,14.960139999999999,17.215829909199996,NA,NA,10,2021-03-03T11:00:00Z
JFK,2021,3,3,7,NA,NA,NA,230,9.20624,10.594356867199998,NA,NA,10,2021-03-03T12:00:00Z
JFK,2021,3,3,8,NA,NA,NA,240,11.5078,13.242946083999998,NA,NA,10,2021-03-03T13:00:00Z
JFK,2021,3,3,9,NA,NA,NA,220,11.5078,13.242946083999998,NA,NA,10,2021-03-03T14:00:00Z
JFK,2021,3,3,10,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-03T15:00:00Z
JFK,2021,3,3,11,NA,NA,NA,250,10.357019999999999,11.918651475599997,NA,NA,10,2021-03-03T16:00:00Z
JFK,2021,3,3,12,NA,NA,NA,260,14.960139999999999,17.215829909199996,NA,NA,10,2021-03-03T17:00:00Z
JFK,2021,3,3,13,NA,NA,NA,240,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-03T18:00:00Z
JFK,2021,3,3,14,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-03T19:00:00Z
JFK,2021,3,3,15,NA,NA,NA,240,11.5078,13.242946083999998,NA,NA,10,2021-03-03T20:00:00Z
JFK,2021,3,3,16,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-03T21:00:00Z
JFK,2021,3,3,17,NA,NA,NA,260,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-03T22:00:00Z
JFK,2021,3,3,18,NA,NA,NA,NA,17.261699999999998,19.864419125999994,NA,NA,10,2021-03-03T23:00:00Z
JFK,2021,3,3,19,NA,NA,NA,280,18.41248,21.188713734399997,NA,NA,10,2021-03-04T00:00:00Z
JFK,2021,3,3,20,NA,NA,NA,250,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-04T01:00:00Z
JFK,2021,3,3,21,NA,NA,NA,270,14.960139999999999,17.215829909199996,NA,NA,10,2021-03-04T02:00:00Z
JFK,2021,3,3,22,NA,NA,NA,270,16.11092,18.5401245176,NA,NA,10,2021-03-04T03:00:00Z
JFK,2021,3,3,23,NA,NA,NA,270,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-04T04:00:00Z
JFK,2021,3,4,0,NA,NA,NA,270,9.20624,10.594356867199998,NA,NA,10,2021-03-04T05:00:00Z
JFK,2021,3,4,1,NA,NA,NA,330,5.7539,6.621473041999999,NA,NA,10,2021-03-04T06:00:00Z
JFK,2021,3,4,2,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2021-03-04T07:00:00Z
JFK,2021,3,4,3,NA,NA,NA,10,4.60312,5.297178433599999,NA,NA,10,2021-03-04T08:00:00Z
JFK,2021,3,4,4,NA,NA,NA,0,0,0,NA,NA,10,2021-03-04T09:00:00Z
JFK,2021,3,4,5,NA,NA,NA,0,0,0,NA,NA,10,2021-03-04T10:00:00Z
JFK,2021,3,4,6,NA,NA,NA,0,0,0,NA,NA,10,2021-03-04T11:00:00Z
JFK,2021,3,4,7,NA,NA,NA,280,5.7539,6.621473041999999,NA,NA,10,2021-03-04T12:00:00Z
JFK,2021,3,4,8,NA,NA,NA,310,11.5078,13.242946083999998,NA,NA,10,2021-03-04T13:00:00Z
JFK,2021,3,4,9,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-04T14:00:00Z
JFK,2021,3,4,10,NA,NA,NA,300,11.5078,13.242946083999998,NA,NA,10,2021-03-04T15:00:00Z
JFK,2021,3,4,11,NA,NA,NA,310,11.5078,13.242946083999998,NA,NA,10,2021-03-04T16:00:00Z
JFK,2021,3,4,12,NA,NA,NA,310,12.658579999999999,14.567240692399997,NA,NA,10,2021-03-04T17:00:00Z
JFK,2021,3,4,13,NA,NA,NA,300,19.56326,22.5130083428,NA,NA,10,2021-03-04T18:00:00Z
